CUSTOMER_ID,CHURN_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
C106524,0.2654296407829005,STAY,NO,0.0
C106526,0.7747882904325704,LEAVE,YES,69.0
C106538,0.8683303771470248,LEAVE,YES,62.0
C106554,0.33592691990304224,STAY,NO,0.0
C106561,0.8241624251850234,LEAVE,YES,82.0
C106562,0.8416749387430347,LEAVE,YES,69.0
C106564,0.8325520561638469,LEAVE,YES,59.5
C106573,0.6756546492886295,LEAVE,YES,73.5
C106574,0.8220578206399595,LEAVE,YES,92.0
C106576,0.89520687816592,LEAVE,YES,73.5
C106578,0.8393759121516623,LEAVE,YES,68.0
C106580,0.21551260436996106,STAY,NO,0.0
C106586,0.5454798295468656,LEAVE,YES,77.82225255704536
C106587,0.7922796563260821,LEAVE,YES,52.0
C106588,0.47156452805951193,STAY,NO,0.0
C106589,0.63891731837979,LEAVE,YES,118.0
C106590,0.7674246777724884,LEAVE,YES,100.0
C106597,0.7622047624044286,LEAVE,YES,31.0
C106603,0.5428274227426854,LEAVE,YES,68.70997629768938
C106613,0.5438491306487626,LEAVE,YES,92.24363656196738
C106616,0.7939972029355643,LEAVE,YES,62.0
C106619,0.6659245140398106,LEAVE,YES,119.5
C106620,0.9311372159984451,LEAVE,YES,65.0
C106622,0.45153645538886655,STAY,NO,0.0
C106623,0.1665887856673972,STAY,NO,0.0
C106624,0.846467398913933,LEAVE,YES,69.0
C106625,0.6556331575338449,LEAVE,YES,108.5
C106631,0.28702892889517123,STAY,NO,0.0
C106646,0.19144477137963434,STAY,NO,0.0
C106658,0.8113085112148085,LEAVE,YES,53.5
C106660,0.7951283334614283,LEAVE,YES,72.5
C106661,0.5724011251367571,LEAVE,YES,78.0
C106664,0.8412456464156465,LEAVE,YES,74.5
C106667,0.6762550330081887,LEAVE,YES,66.0
C106668,0.8509098759112015,LEAVE,YES,73.5
C106670,0.5610571309662812,LEAVE,YES,55.6436843230549
C106672,0.8563354297014956,LEAVE,YES,68.0
C106679,0.8597431993697467,LEAVE,YES,96.5
C106680,0.6620531697186095,LEAVE,YES,49.0
C106681,0.37413316928697526,STAY,NO,0.0
C106682,0.749831771540288,LEAVE,YES,51.5
C106685,0.5851040397434157,LEAVE,YES,82.0
C106694,0.6110173394851995,LEAVE,YES,116.0
C106697,0.5705095996036859,LEAVE,YES,73.0
C106698,0.5326821680435522,LEAVE,YES,34.21261994761483
C106703,0.8442971604324068,LEAVE,YES,124.0
C106710,0.858971419265205,LEAVE,YES,106.5
C106716,0.6139700523923713,LEAVE,YES,76.5
C106718,0.6773101391692122,LEAVE,YES,82.0
C106723,0.4611291283405288,STAY,NO,0.0
C106724,0.837276331453048,LEAVE,YES,71.5
C106730,0.7820836176194936,LEAVE,YES,101.5
C106732,0.8586345879652875,LEAVE,YES,62.5
C106736,0.5066518358054767,LEAVE,YES,83.73058962401319
C106746,0.7108069647171792,LEAVE,YES,85.5
C106747,0.6821723844895649,LEAVE,YES,75.5
C106748,0.8170520904975966,LEAVE,YES,56.5
C106751,0.9128931796460694,LEAVE,YES,81.0
C106752,0.9134152530667052,LEAVE,YES,60.5
C106753,0.8571569671682411,LEAVE,YES,77.0
C106756,0.6425221039430433,LEAVE,YES,66.5
C106763,0.5977376844982237,LEAVE,YES,58.0
C106771,0.9374886438793781,LEAVE,YES,44.5
C106775,0.6880619935443452,LEAVE,YES,114.5
C106778,0.3786716754750113,STAY,NO,0.0
C106788,0.8640100526154336,LEAVE,YES,49.5
C106790,0.823500945967254,LEAVE,YES,64.5
C106797,0.7418273092283775,LEAVE,YES,51.5
C106800,0.5950461571174618,LEAVE,YES,88.0
C106802,0.4999532916011351,STAY,NO,0.0
C106803,0.8589315413575289,LEAVE,YES,56.5
C106810,0.6463042107202039,LEAVE,YES,87.5
C106813,0.8080322202479198,LEAVE,YES,62.0
C106814,0.8572435477134321,LEAVE,YES,74.5
C106822,0.603375572610783,LEAVE,YES,64.5
C106826,0.39197712313331295,STAY,NO,0.0
C106831,0.8542435044715074,LEAVE,YES,78.0
C106834,0.9172275615996777,LEAVE,YES,82.0
C106835,0.4363728226950784,STAY,NO,0.0
C106836,0.2635568854309794,STAY,NO,0.0
C106838,0.1956888268080136,STAY,NO,0.0
C106844,0.8815781323124003,LEAVE,YES,59.5
C106845,0.6052459002365196,LEAVE,YES,93.5
C106848,0.5859470304233708,LEAVE,YES,69.0
C106849,0.4016343331501478,STAY,NO,0.0
C106850,0.7702265238362148,LEAVE,YES,40.0
C106852,0.6381401975395498,LEAVE,YES,65.5
C106861,0.904108579122325,LEAVE,YES,72.5
C106862,0.7488496022627263,LEAVE,YES,70.0
C106867,0.3313574932902207,STAY,NO,0.0
C106871,0.7641540586547467,LEAVE,YES,57.0
C106878,0.7825090294070581,LEAVE,YES,77.5
C106879,0.8985836468344623,LEAVE,YES,31.0
C106880,0.889718327574008,LEAVE,YES,79.0
C106882,0.8761163012571219,LEAVE,YES,44.5
C106889,0.36244812884036504,STAY,NO,0.0
C106891,0.8678541053292989,LEAVE,YES,141.0
C106893,0.6028919301490712,LEAVE,YES,54.5
C106898,0.9264691534684325,LEAVE,YES,70.0
C106903,0.8573259268023002,LEAVE,YES,58.0
C106905,0.2575585590919826,STAY,NO,0.0
C106910,0.7013348285567937,LEAVE,YES,75.5
C106911,0.6834818672036366,LEAVE,YES,93.0
C106914,0.5071173740529968,LEAVE,YES,74.18148409279748
C106916,0.6941902945490427,LEAVE,YES,56.0
C106929,0.5248942513488712,LEAVE,YES,92.3543790130299
C106930,0.8255823263765126,LEAVE,YES,67.0
C106932,0.8833170592859113,LEAVE,YES,77.5
C106940,0.6964930998729209,LEAVE,YES,50.0
C106948,0.7829568535877689,LEAVE,YES,88.5
C106953,0.7183432580986087,LEAVE,YES,121.5
C106955,0.790581725078173,LEAVE,YES,112.5
C106956,0.46174696181015484,STAY,NO,0.0
C106957,0.3923258489034552,STAY,NO,0.0
C106959,0.6933702702377381,LEAVE,YES,56.0
C106960,0.4282139207796615,STAY,NO,0.0
C106964,0.4987427936858989,STAY,NO,0.0
C106981,0.5868052771527905,LEAVE,YES,92.5
C106982,0.6075686169076906,LEAVE,YES,98.5
C106995,0.8445887005832939,LEAVE,YES,51.0
C106997,0.7548834364983381,LEAVE,YES,113.0
C107000,0.6497380366667502,LEAVE,YES,103.5
C107001,0.603547781675287,LEAVE,YES,63.5
C107002,0.7781115052140782,LEAVE,YES,97.0
C107003,0.8845235493544407,LEAVE,YES,73.5
C107007,0.6515656052990867,LEAVE,YES,120.0
C107011,0.8715443313231003,LEAVE,YES,86.5
C107013,0.5323652827254577,LEAVE,YES,78.37263693242598
C107018,0.299158627930065,STAY,NO,0.0
C107021,0.46815860566297224,STAY,NO,0.0
C107022,0.7877753865721813,LEAVE,YES,126.0
C107025,0.7442812651361258,LEAVE,YES,74.5
C107033,0.915221448935808,LEAVE,YES,53.5
C107037,0.7263339172939727,LEAVE,YES,107.0
C107039,0.8392731803075935,LEAVE,YES,108.0
C107042,0.5399712380906818,LEAVE,YES,66.67591580887682
C107044,0.5004041364611275,LEAVE,YES,78.57153215361956
C107048,0.5437676736392135,LEAVE,YES,82.4405045186663
C107062,0.4482463986838868,STAY,NO,0.0
C107065,0.31670019246524683,STAY,NO,0.0
C107066,0.6457536460613841,LEAVE,YES,73.5
C107067,0.7649008169447935,LEAVE,YES,71.0
C107069,0.6660940647969336,LEAVE,YES,56.0
C107074,0.8182046991759655,LEAVE,YES,66.5
C107076,0.8798616364161532,LEAVE,YES,105.5
C107079,0.6387794480287893,LEAVE,YES,89.5
C107080,0.5803154491438142,LEAVE,YES,137.5
C107081,0.399873351655835,STAY,NO,0.0
C107085,0.9210519029628589,LEAVE,YES,54.5
C107086,0.5987424604860294,LEAVE,YES,124.0
C107089,0.8631787727654672,LEAVE,YES,54.5
C107091,0.30806949262243943,STAY,NO,0.0
C107095,0.8212445940997832,LEAVE,YES,76.0
C107100,0.44691807642927395,STAY,NO,0.0
C107104,0.2638217059326757,STAY,NO,0.0
C107105,0.2818446677422223,STAY,NO,0.0
C107111,0.7117157008602149,LEAVE,YES,50.0
C107115,0.7013092767199722,LEAVE,YES,94.5
C107116,0.43919549498056093,STAY,NO,0.0
C107117,0.3632220898670749,STAY,NO,0.0
C107119,0.8276351506935291,LEAVE,YES,36.5
C107125,0.6150231653234004,LEAVE,YES,101.5
C107128,0.6336044988504969,LEAVE,YES,70.5
C107138,0.8805692289967331,LEAVE,YES,60.5
C107146,0.7162473382075278,LEAVE,YES,89.0
C107147,0.8556029281994848,LEAVE,YES,123.0
C107149,0.442194920676586,STAY,NO,0.0
C107154,0.9204470619845747,LEAVE,YES,117.0
C107159,0.6054966468088756,LEAVE,YES,107.5
C107162,0.9202348276431866,LEAVE,YES,103.0
C107166,0.6185889338035198,LEAVE,YES,119.0
C107167,0.2837436139969903,STAY,NO,0.0
C107169,0.28891731602791954,STAY,NO,0.0
C107175,0.6147804384720261,LEAVE,YES,92.0
C107176,0.4744483619390123,STAY,NO,0.0
C107179,0.864413673130545,LEAVE,YES,107.5
C107190,0.352987058983695,STAY,NO,0.0
C107193,0.46996495824922013,STAY,NO,0.0
C107196,0.5103649348650414,LEAVE,YES,44.609048030559435
C107199,0.24731745888315038,STAY,NO,0.0
C107200,0.5203532149192078,LEAVE,YES,48.79991328587049
C107205,0.2076978121563472,STAY,NO,0.0
C107218,0.5963450268519358,LEAVE,YES,69.0
C107221,0.3867304593748001,STAY,NO,0.0
C107222,0.6774800367272749,LEAVE,YES,64.0
C107230,0.9742496040453513,LEAVE,YES,99.0
C107231,0.4552090527472288,STAY,NO,0.0
C107245,0.4499370466109519,STAY,NO,0.0
C107247,0.6016770917617086,LEAVE,YES,59.5
C107249,0.7682935543215965,LEAVE,YES,106.5
C107251,0.658995735431698,LEAVE,YES,47.0
C107253,0.9481980350985936,LEAVE,YES,74.5
C107257,0.8052487095504075,LEAVE,YES,77.0
C107265,0.3670076761250383,STAY,NO,0.0
C107266,0.810131406396099,LEAVE,YES,47.5
C107268,0.7582937310070219,LEAVE,YES,95.0
C107272,0.864977212762117,LEAVE,YES,78.5
C107274,0.6840930707979244,LEAVE,YES,57.5
C107276,0.24365917931925352,STAY,NO,0.0
C107280,0.2539192525893525,STAY,NO,0.0
C107284,0.7246427803435636,LEAVE,YES,84.0
C107285,0.6896925961800227,LEAVE,YES,66.5
C107286,0.8180664061919812,LEAVE,YES,71.0
C107293,0.9446705581927891,LEAVE,YES,52.5
C107296,0.3184079491818073,STAY,NO,0.0
C107305,0.5246592069025688,LEAVE,YES,45.6138759316723
C107306,0.668710030005822,LEAVE,YES,110.5
C107307,0.22849753634042616,STAY,NO,0.0
C107310,0.9878845414090651,LEAVE,YES,63.5
C107316,0.7733934045709425,LEAVE,YES,164.0
C107322,0.6498580257753803,LEAVE,YES,99.5
C107323,0.8930519350827177,LEAVE,YES,87.0
C107325,0.3082948504123766,STAY,NO,0.0
C107326,0.8058224703290443,LEAVE,YES,54.5
C107332,0.5119013472647749,LEAVE,YES,64.73759670065714
C107335,0.6155986665213126,LEAVE,YES,162.5
C107337,0.3072874970386892,STAY,NO,0.0
C107338,0.3788484757490891,STAY,NO,0.0
C107341,0.9023345830050884,LEAVE,YES,65.0
C107345,0.6265171579588921,LEAVE,YES,58.5
C107348,0.9279196624328846,LEAVE,YES,96.5
C107351,0.7338292030813348,LEAVE,YES,73.5
C107356,0.4631045996392506,STAY,NO,0.0
C107362,0.36540298386154607,STAY,NO,0.0
C107364,0.8974787260240636,LEAVE,YES,74.0
C107366,0.6223026763455513,LEAVE,YES,166.5
C107369,0.6137912904034268,LEAVE,YES,82.0
C107378,0.7417594142713796,LEAVE,YES,41.0
C107385,0.4298559522917924,STAY,NO,0.0
C107391,0.9183734151125907,LEAVE,YES,73.0
C107392,0.8461257263670385,LEAVE,YES,94.5
C107398,0.8454831445169321,LEAVE,YES,90.0
C107402,0.5074016435349022,LEAVE,YES,159.97955058419225
C107406,0.7335395415342457,LEAVE,YES,43.5
C107410,0.9513584641077384,LEAVE,YES,89.5
C107414,0.23286582918650295,STAY,NO,0.0
C107426,0.3414446465062613,STAY,NO,0.0
C107430,0.24798288098553511,STAY,NO,0.0
C107431,0.658142767349252,LEAVE,YES,64.0
C107442,0.887143850334067,LEAVE,YES,70.0
C107444,0.6157195355583295,LEAVE,YES,98.0
C107452,0.8674480160099682,LEAVE,YES,99.5
C107455,0.36724966958346206,STAY,NO,0.0
C107457,0.3313595052697366,STAY,NO,0.0
C107458,0.6085469609942714,LEAVE,YES,67.5
C107463,0.3213978081563928,STAY,NO,0.0
C107464,0.6506310554103335,LEAVE,YES,91.5
C107469,0.2221470894990138,STAY,NO,0.0
C107472,0.2843896518022508,STAY,NO,0.0
C107473,0.24732158752555358,STAY,NO,0.0
C107477,0.4657153134785129,STAY,NO,0.0
C107488,0.904334375449686,LEAVE,YES,72.0
C107490,0.4135032110088127,STAY,NO,0.0
C107500,0.8836941441779387,LEAVE,YES,92.5
C107501,0.8756038136683334,LEAVE,YES,64.0
C107506,0.856933227301275,LEAVE,YES,62.0
C107511,0.6077723807204175,LEAVE,YES,113.0
C107512,0.2537273375857316,STAY,NO,0.0
C107513,0.37404555422152963,STAY,NO,0.0
C107515,0.24780367351533727,STAY,NO,0.0
C107531,0.6934275673194182,LEAVE,YES,82.5
C107542,0.6953454411839384,LEAVE,YES,103.5
C107545,0.5586212968261403,LEAVE,YES,74.91043711757332
C107551,0.6182204757988043,LEAVE,YES,104.0
C107555,0.5886202970170282,LEAVE,YES,164.0
C107556,0.34822516610633075,STAY,NO,0.0
C107559,0.6478817393967338,LEAVE,YES,92.5
C107561,0.7965384169564041,LEAVE,YES,56.0
C107568,0.8197452747582432,LEAVE,YES,51.0
C107569,0.8204634379120727,LEAVE,YES,80.5
C107570,0.8671867216250517,LEAVE,YES,116.0
C107571,0.6421058291207112,LEAVE,YES,87.0
C107572,0.8045793031585158,LEAVE,YES,74.0
C107575,0.8860445532611988,LEAVE,YES,95.5
C107583,0.5473053158513866,LEAVE,YES,149.0
C107586,0.6253068876192638,LEAVE,YES,111.5
C107595,0.39385023713713757,STAY,NO,0.0
C107596,0.5025977613517276,LEAVE,YES,82.98058585006962
C107603,0.6258022680359476,LEAVE,YES,69.5
C107607,0.1573667870554527,STAY,NO,0.0
C107608,0.7646056013908175,LEAVE,YES,60.5
C107609,0.9135559545694308,LEAVE,YES,45.5
C107614,0.8510893064336278,LEAVE,YES,83.0
C107616,0.22167328344188258,STAY,NO,0.0
C107617,0.44909835326411224,STAY,NO,0.0
C107620,0.26515244190434256,STAY,NO,0.0
C107628,0.2886662344961542,STAY,NO,0.0
C107629,0.7007849138162233,LEAVE,YES,82.5
C107635,0.7819258307703482,LEAVE,YES,53.0
C107644,0.4208716699266768,STAY,NO,0.0
C107645,0.8506784210369964,LEAVE,YES,83.5
C107649,0.9101880508243414,LEAVE,YES,92.5
C107653,0.7382329193099544,LEAVE,YES,61.5
C107656,0.685644638072125,LEAVE,YES,117.0
C107660,0.6734299662702412,LEAVE,YES,112.0
C107662,0.3354710985935639,STAY,NO,0.0
C107663,0.4479393795304201,STAY,NO,0.0
C107664,0.37078959943864764,STAY,NO,0.0
C107666,0.718275786806133,LEAVE,YES,65.5
C107668,0.8822725833479136,LEAVE,YES,76.5
C107676,0.2912623086383269,STAY,NO,0.0
C107679,0.5643278050370141,LEAVE,YES,84.5
C107682,0.3842074786721904,STAY,NO,0.0
C107683,0.26007470069847727,STAY,NO,0.0
C107690,0.9263013264116681,LEAVE,YES,101.5
C107693,0.7420314530663371,LEAVE,YES,44.0
C107694,0.8843161107816061,LEAVE,YES,70.5
C107696,0.4919094183928378,STAY,NO,0.0
C107701,0.6183267446324008,LEAVE,YES,40.08446631522446
C107715,0.7586127508860606,LEAVE,YES,47.0
C107716,0.4928269231303261,STAY,NO,0.0
C107718,0.48159142248970466,STAY,NO,0.0
C107731,0.8644127139653659,LEAVE,YES,78.5
C107735,0.5038783426036689,LEAVE,YES,68.60502144617236
C107736,0.5184281315370843,LEAVE,YES,62.579938415191805
C107741,0.8477636872813196,LEAVE,YES,106.0
C107748,0.9685558169545961,LEAVE,YES,85.0
C107752,0.808747382973448,LEAVE,YES,73.0
C107760,0.8650320688965921,LEAVE,YES,96.5
C107769,0.7336341587292466,LEAVE,YES,46.5
C107774,0.5611215888696249,LEAVE,YES,63.506928141920866
C107775,0.7900317175063636,LEAVE,YES,76.0
C107782,0.380840270655186,STAY,NO,0.0
C107783,0.43761432124786925,STAY,NO,0.0
C107785,0.5874750248834848,LEAVE,YES,113.5
C107786,0.33269075389470487,STAY,NO,0.0
C107794,0.7926058893011955,LEAVE,YES,91.0
C107805,0.4871302724914865,STAY,NO,0.0
C107807,0.33528113219967787,STAY,NO,0.0
C107813,0.3498231015178093,STAY,NO,0.0
C107817,0.8102252690244425,LEAVE,YES,79.5
C107820,0.7292377018719441,LEAVE,YES,86.0
C107821,0.4310062509894733,STAY,NO,0.0
C107822,0.38205064496541674,STAY,NO,0.0
C107823,0.5145300201311195,LEAVE,YES,43.51112209363642
C107824,0.603809561430952,LEAVE,YES,65.0
C107832,0.848088135081586,LEAVE,YES,126.0
C107834,0.923222918804665,LEAVE,YES,70.0
C107843,0.8710038513412525,LEAVE,YES,87.0
C107846,0.5650372834150519,LEAVE,YES,75.32062979567283
C107853,0.8491518577581503,LEAVE,YES,57.5
C107856,0.8856132463946773,LEAVE,YES,57.5
C107866,0.8057892140386508,LEAVE,YES,67.0
C107871,0.6836973630451435,LEAVE,YES,80.0
C107876,0.7089757592720208,LEAVE,YES,47.5
C107878,0.6108694261065781,LEAVE,YES,79.5
C107880,0.6724279072934305,LEAVE,YES,93.0
C107887,0.4550489700730081,STAY,NO,0.0
C107890,0.7059739777434602,LEAVE,YES,90.0
C107893,0.8400061999176445,LEAVE,YES,72.5
C107894,0.9613518139622912,LEAVE,YES,66.5
C107899,0.8351814744753817,LEAVE,YES,94.0
C107904,0.8091256688813191,LEAVE,YES,84.5
C107905,0.4036181776470533,STAY,NO,0.0
C107906,0.2927568953514008,STAY,NO,0.0
C107909,0.8584456697435437,LEAVE,YES,44.5
C107912,0.23500451163946992,STAY,NO,0.0
C107916,0.9475128582021437,LEAVE,YES,36.0
C107920,0.7729436448955381,LEAVE,YES,100.0
C107921,0.770848930294746,LEAVE,YES,81.5
C107922,0.29960029115072145,STAY,NO,0.0
C107927,0.8147518385490877,LEAVE,YES,126.5
C107928,0.2203791123589225,STAY,NO,0.0
C107933,0.4272146297816241,STAY,NO,0.0
C107948,0.8763342241084202,LEAVE,YES,73.0
C107961,0.6557170055692707,LEAVE,YES,167.5
C107965,0.8667982092685638,LEAVE,YES,75.0
C107969,0.7048070011042538,LEAVE,YES,100.5
C107970,0.3879753242365447,STAY,NO,0.0
C107972,0.7188735829421774,LEAVE,YES,123.5
C107974,0.8238289057624694,LEAVE,YES,79.5
C107976,0.6471111863817928,LEAVE,YES,75.5
C107978,0.6546792555156237,LEAVE,YES,103.0
C107979,0.8893653228266931,LEAVE,YES,80.0
C107981,0.4774327526549718,STAY,NO,0.0
C107982,0.8912283551030066,LEAVE,YES,113.5
C107983,0.7918786380400984,LEAVE,YES,110.0
C107985,0.44318061179323354,STAY,NO,0.0
C107987,0.9468968465105817,LEAVE,YES,139.0
C107999,0.4778553204556065,STAY,NO,0.0
C108009,0.8421910730414651,LEAVE,YES,61.5
C108012,0.27029372609287405,STAY,NO,0.0
C108027,0.8730321735096158,LEAVE,YES,55.0
C108032,0.4602203064476913,STAY,NO,0.0
C108038,0.8936315162162946,LEAVE,YES,41.0
C108039,0.6777627417933761,LEAVE,YES,114.0
C108040,0.8964676474833894,LEAVE,YES,78.0
C108048,0.7901879713856974,LEAVE,YES,84.0
C108054,0.6970790506371042,LEAVE,YES,38.5
C108055,0.7974231340274704,LEAVE,YES,73.5
C108056,0.599233160367321,LEAVE,YES,66.5
C108062,0.7393136307022329,LEAVE,YES,83.5
C108066,0.7611955162787714,LEAVE,YES,80.0
C108076,0.6645222051770596,LEAVE,YES,65.0
C108077,0.7661659932894772,LEAVE,YES,105.0
C108085,0.26993000348070884,STAY,NO,0.0
C108086,0.8384557253752799,LEAVE,YES,44.0
C108087,0.6860124817852082,LEAVE,YES,162.0
C108089,0.8697480440201003,LEAVE,YES,51.5
C108090,0.8742318069406428,LEAVE,YES,103.5
C108095,0.9140555870549514,LEAVE,YES,75.0
C108096,0.5240668150479826,LEAVE,YES,85.38016033873284
C108100,0.8148638329591728,LEAVE,YES,49.5
C108102,0.8612581125258467,LEAVE,YES,83.5
C108105,0.8954582494381382,LEAVE,YES,73.0
C108106,0.3149299491680271,STAY,NO,0.0
C108109,0.29082930467396745,STAY,NO,0.0
C108110,0.8748184809355085,LEAVE,YES,66.0
C108111,0.42713588419627824,STAY,NO,0.0
C108113,0.6529363482276009,LEAVE,YES,77.5
C108118,0.9636140430944667,LEAVE,YES,80.0
C108121,0.8418160416968877,LEAVE,YES,113.0
C108122,0.7914991087876138,LEAVE,YES,50.0
C108137,0.5754046004711946,LEAVE,YES,44.663437044763484
C108138,0.2911041295621945,STAY,NO,0.0
C108143,0.9424868695050931,LEAVE,YES,90.5
C108150,0.5845148875683802,LEAVE,YES,71.0
C108154,0.8937635301414465,LEAVE,YES,94.0
C108160,0.797783242515491,LEAVE,YES,100.5
C108161,0.7446566545303134,LEAVE,YES,103.5
C108163,0.8241797505381777,LEAVE,YES,75.0
C108167,0.8138095035531291,LEAVE,YES,76.0
C108172,0.4572353749312163,STAY,NO,0.0
C108188,0.4472478938082562,STAY,NO,0.0
C108194,0.6117464986162139,LEAVE,YES,76.0
C108197,0.8168598272082584,LEAVE,YES,60.0
C108202,0.43180742608308376,STAY,NO,0.0
C108205,0.5197421261701903,LEAVE,YES,55.487507897443976
C108209,0.6681860504561841,LEAVE,YES,89.5
C108213,0.6060911161261661,LEAVE,YES,64.0
C108215,0.9062680390057724,LEAVE,YES,69.5
C108217,0.29394909787781626,STAY,NO,0.0
C108218,0.7496137401466058,LEAVE,YES,96.0
C108222,0.7993999423139821,LEAVE,YES,41.0
C108229,0.9384173072368516,LEAVE,YES,84.0
C108230,0.8678369954420146,LEAVE,YES,65.0
C108233,0.2223300576555631,STAY,NO,0.0
C108235,0.7725012662672825,LEAVE,YES,60.0
C108236,0.7861018286973092,LEAVE,YES,88.0
C108240,0.9755400181075488,LEAVE,YES,59.0
C108242,0.9714909437483964,LEAVE,YES,56.5
C108244,0.19919644283274682,STAY,NO,0.0
C108245,0.4280308940539998,STAY,NO,0.0
C108248,0.517363404964851,LEAVE,YES,59.32669626529004
C108249,0.2719442504398303,STAY,NO,0.0
C108251,0.8354098328946743,LEAVE,YES,63.0
C108253,0.21667916809871393,STAY,NO,0.0
C108254,0.8052541182675039,LEAVE,YES,147.0
C108258,0.5667052396630304,LEAVE,YES,64.23838639585699
C108259,0.8757485178484054,LEAVE,YES,63.5
C108260,0.8993480770677655,LEAVE,YES,58.0
C108263,0.1331665119353924,STAY,NO,0.0
C108267,0.8540816913371582,LEAVE,YES,88.0
C108268,0.634875367183116,LEAVE,YES,51.0
C108269,0.8639408874845051,LEAVE,YES,68.5
C108270,0.9239551068246374,LEAVE,YES,46.5
C108271,0.9324182776241664,LEAVE,YES,55.5
C108279,0.8843245442770643,LEAVE,YES,78.0
C108280,0.45392199486195894,STAY,NO,0.0
C108286,0.3397063638907057,STAY,NO,0.0
C108290,0.6594881553965355,LEAVE,YES,61.0
C108300,0.9701663763558207,LEAVE,YES,114.0
C108301,0.6441809191258691,LEAVE,YES,49.5
C108305,0.8339246073160734,LEAVE,YES,52.5
C108314,0.8087358670206922,LEAVE,YES,39.0
C108317,0.5831406309346292,LEAVE,YES,132.5
C108319,0.581402495602549,LEAVE,YES,82.5
C108324,0.8841784841974475,LEAVE,YES,77.0
C108327,0.8871684383450513,LEAVE,YES,72.0
C108328,0.6542497113178751,LEAVE,YES,48.0
C108330,0.5888041396456881,LEAVE,YES,82.0
C108331,0.7737096225184015,LEAVE,YES,69.0
C108332,0.36640101843967676,STAY,NO,0.0
C108338,0.5829560495038377,LEAVE,YES,71.0
C108341,0.4058968530429925,STAY,NO,0.0
C108350,0.24903522583460197,STAY,NO,0.0
C108373,0.7137845808220606,LEAVE,YES,59.0
C108375,0.8081786467285215,LEAVE,YES,78.0
C108376,0.4237994261749404,STAY,NO,0.0
C108381,0.6561250981961916,LEAVE,YES,89.5
C108387,0.8057453992460135,LEAVE,YES,91.0
C108391,0.3533337156374055,STAY,NO,0.0
C108400,0.7089271736844736,LEAVE,YES,93.5
C108402,0.25502610458617253,STAY,NO,0.0
C108405,0.14237840907091423,STAY,NO,0.0
C108412,0.6218465318194007,LEAVE,YES,73.5
C108415,0.8955707469082185,LEAVE,YES,70.0
C108422,0.3658182293517392,STAY,NO,0.0
C108423,0.8850150429828927,LEAVE,YES,72.5
C108426,0.4732461547802501,STAY,NO,0.0
C108428,0.47520860756138356,STAY,NO,0.0
C108430,0.6044503409612559,LEAVE,YES,73.5
C108437,0.7037730806399668,LEAVE,YES,74.5
C108438,0.4679295303639186,STAY,NO,0.0
C108439,0.693536554102372,LEAVE,YES,65.0
C108452,0.8113267623709678,LEAVE,YES,48.0
C108466,0.6576543786572432,LEAVE,YES,117.5
C108472,0.8781784402299614,LEAVE,YES,71.0
C108476,0.6873740779442264,LEAVE,YES,94.5
C108480,0.6933702702377381,LEAVE,YES,63.5
C108482,0.8123266653658383,LEAVE,YES,66.0
C108484,0.811758333297893,LEAVE,YES,143.5
C108489,0.8457746986200899,LEAVE,YES,74.5
C108495,0.45740490713441,STAY,NO,0.0
C108503,0.6970230503290777,LEAVE,YES,79.0
C108524,0.643821055511741,LEAVE,YES,80.0
C108527,0.62128106573987,LEAVE,YES,80.0
C108535,0.7659640525864873,LEAVE,YES,78.5
C108551,0.8512622473672754,LEAVE,YES,58.5
C108554,0.33181700168343736,STAY,NO,0.0
C108560,0.8267542323043011,LEAVE,YES,65.5
C108562,0.6431983050925162,LEAVE,YES,52.0
C108566,0.9009346315434443,LEAVE,YES,68.5
C108567,0.32131499461496266,STAY,NO,0.0
C108568,0.7032310902164941,LEAVE,YES,68.5
C108571,0.83385676665262,LEAVE,YES,76.5
C108572,0.9306487541930468,LEAVE,YES,64.0
C108573,0.4338005433490349,STAY,NO,0.0
C108579,0.822766519390437,LEAVE,YES,60.0
C108581,0.6975039576061703,LEAVE,YES,80.5
C108582,0.7162767863758279,LEAVE,YES,79.5
C108583,0.5826775439452051,LEAVE,YES,64.5
C108585,0.3365104950034351,STAY,NO,0.0
C108587,0.49956404862231507,STAY,NO,0.0
C108591,0.7625541982551005,LEAVE,YES,39.5
C108603,0.7005559366817752,LEAVE,YES,114.5
C108606,0.27397575500790267,STAY,NO,0.0
C108609,0.7851562162470999,LEAVE,YES,128.0
C108611,0.8845235493544407,LEAVE,YES,38.0
C108612,0.7616668443485319,LEAVE,YES,43.5
C108615,0.5887620645508816,LEAVE,YES,149.5
C108617,0.9142860109491919,LEAVE,YES,135.5
C108618,0.5864520704295347,LEAVE,YES,67.5
C108620,0.381624813322125,STAY,NO,0.0
C108622,0.9613861376994512,LEAVE,YES,89.5
C108627,0.7675147283683449,LEAVE,YES,87.0
C108628,0.612883703635024,LEAVE,YES,82.0
C108646,0.5874668097765695,LEAVE,YES,111.5
C108647,0.8563692881727125,LEAVE,YES,53.0
C108650,0.6641257839366297,LEAVE,YES,74.5
C108655,0.44201501706915036,STAY,NO,0.0
C108665,0.535561563387808,LEAVE,YES,73.54760388849805
C108666,0.5937422842851511,LEAVE,YES,66.0
C108669,0.8880753127117756,LEAVE,YES,81.0
